RowId,Location
1,66.16110141416668
2,37.62326897876667
3,29.162379915166667
4,36.26014949539999
5,60.06955293836666
6,38.766799426666665
7,72.38587241586667
8,38.9066730306
9,35.3003239697
10,37.070699451766664
11,22.6102087391
12,36.8774021545
13,56.878036321733326
14,29.189116947666673
15,79.27105463036666
16,30.32910705303333
17,38.49645761233333
18,29.121966373566668
19,16.625185583633332
20,27.978763051733335
21,49.75865908113334
22,52.78466077756667
23,61.39172254813334
24,77.25133746103334
25,32.8458027278
26,76.43350346516667
27,47.8030343564
28,70.37723452486667
29,46.90569639296666
30,85.63946223750001
31,67.00149667703333
32,36.717279388533335
33,27.682200234266663
34,36.3308469943
35,61.08527577446667
36,37.61593532283334
37,73.2997276934
38,37.23046449856667
39,33.98395671486667
40,37.48583592713334
41,21.38016843153333
42,37.367497424
43,56.72310103343333
44,30.934492142099998
45,80.10079031303333
46,29.7724012874
47,35.52577399413334
48,30.805647894333333
49,13.421686032066667
50,31.1969508577
51,48.62761377423334
52,57.914560943666665
53,63.64949308156667
54,75.39221774779999
55,33.48029100316666
56,75.65580667833332
57,47.981051137200005
58,71.27534436726667
59,47.850951994333336
60,85.41493343696668
61,66.37273180906666
62,36.494755374533334
63,31.628439134900002
64,36.85593315633333
65,60.135623941266665
66,36.80804068613333
67,72.28852085076666
68,37.13664943556667
69,37.6422007793
70,37.68048243653333
71,24.7014123093
72,37.367197124899995
73,57.03030949076666
74,29.96369657456667
75,77.33411219093334
76,29.765873048000003
77,41.417212005833335
78,29.509458439033335
79,19.642704176933336
80,32.137150123766666
81,49.98188213553334
82,55.14197251623333
83,62.928682008233345
84,74.06383058566666
85,36.6677485484
86,74.98651459013332
87,50.16250047433334
88,70.93291242206666
89,50.0471456356
90,82.78379046316667
91,65.38276094056665
92,38.5971820759
93,30.873258987266667
94,40.208290845966665
95,58.58702189476666
96,40.7469249774
97,72.69852416873334
98,40.47988578266666
99,36.767969998800005
100,41.904417389133336
101,23.813683055499997
102,41.9034618552
103,54.856775808200005
104,31.5318002745
105,75.93404551016668
106,31.370587299566665
107,36.50830331256667
108,31.17727752606667
109,17.208763325966668
110,35.6332556712
111,47.85147172530001
112,52.63008095476667
113,65.20838194449999
114,78.12866102773334
115,33.1004446217
116,78.46781209353333
117,47.75861875546667
118,71.14556969846667
119,48.11754302896667
120,82.29847642956666
121,68.45386584103333
122,34.76770829033333
123,28.360897144833334
124,36.07882215346667
125,62.552324733400006
126,35.611580323400005
127,74.91942346063333
128,35.98677124183333
129,35.5737612659
130,36.454628139
131,22.271760577933335
132,37.672250429966674
133,59.09073959406667
134,24.3692719642
135,81.5680619195
136,25.49459291363333
137,39.040056415533336
138,25.588677124166665
139,15.342036463699998
140,29.239512899899996
141,50.93683797726667
142,54.90984244923334
143,64.89448641213333
144,77.3894145167
145,36.6023501892
146,76.35938630893332
147,50.749857585133334
148,69.896498108
149,50.65575232196667
150,85.53983625733333
151,67.87598015766666
152,37.84973643713333
153,27.687883838666664
154,37.5557792026
155,59.050294486700004
156,36.975053519566664
157,75.96708805566668
158,39.7184375626
159,37.06200141509999
160,37.36715372973333
161,19.649464157133334
162,39.147812616066666
163,54.2975736765
164,31.477142261899996
165,79.29318188393334
166,29.67524010246667
167,41.0351436143
168,30.798870909266668
169,14.198570138833333
170,30.721484738866668
171,47.60465113220001
172,53.38889256146666
173,64.64073496093333
174,76.19179794213333
175,31.152526323800004
176,77.56321281189999
177,47.901777958800004
178,73.10335849656667
179,48.08056470303333
180,85.53168696070001
181,67.766436494
182,37.988588359266664
183,30.8059172633
184,37.22757904376667
185,59.183352546301755
186,37.96063040715111
187,73.3326186559638
188,37.72406467713265
189,36.67310771897622
190,38.00382599421335
191,22.412005771914604
192,38.0533469139594
193,56.12492711901416
194,29.343478509470042
195,79.46959737232197
196,29.714840571207706
197,39.355979291237276
198,29.529449370825063
199,15.895963183248798
200,30.448303621552174
201,46.56103572646666
202,67.32073232486668
203,63.286567592096986
204,75.95657663972243
205,32.93337626179564
206,76.16751673157836
207,47.998474297582966
208,72.89142368826549
209,47.837461973366665
210,77.2427417322
211,67.04323367696666
212,36.937265979366664
213,30.226034364266667
214,37.67902783506667
215,60.956735395200006
216,38.128999312699996
217,72.83293470790001
218,37.53466838486667
219,36.015738831600004
220,38.42232542956666
221,24.287666666666667
222,38.273358762899996
223,55.76423711340001
224,31.89072852233333
225,78.42524398626666
226,29.434843298966666
227,37.800666666666665
228,30.554602405500003
229,16.893979381433333
230,32.16915945016667
231,51.81609965636667
232,54.2623484536
233,64.66845017183333
234,74.20550515463334
235,35.5702749141
236,75.3882886598
237,50.82862542956667
238,70.52325051546667
239,51.454986254299996
240,83.25751546393333
241,64.8316062924
242,38.9427651898
243,31.840099292833333
244,37.40670365133334
245,59.02052821473333
246,39.7146657815
247,70.4708258046
248,39.88138294126667
249,37.65633828833334
250,38.6914847164
251,25.941801703
252,37.49132376966667
253,55.933764756833334
254,29.759217087599996
255,79.5283902439
256,32.359824390233335
257,41.076980805299996
258,29.281146370333335
259,17.2304011546
260,28.25672322123333
261,47.05742473663333
262,58.006794631266665
263,61.328432962899996
264,75.08598989753332
265,31.239884543200002
266,74.06534968973334
267,46.37037494586667
268,69.80061423003333
269,46.11251147353334
270,83.50392033483332
271,66.11858218796667
272,35.44954939866667
273,30.178249426500003
274,35.93034391396666
275,59.61833280093334
276,36.75536133953334
277,73.5499977432
278,36.56021559206667
279,37.533223473300005
280,37.03761264156667
281,23.03268335823333
282,37.234716570366665
283,58.31375099423334
284,25.060059088633334
285,79.49148577449999
286,28.487842997033336
287,37.5135890482
288,25.52192202
289,15.961893483533332
290,30.841299187766666
291,49.18540000303333
292,53.252387722133335
293,64.55591139330001
294,72.69011448316667
295,33.45518759683333
296,73.44660732386666
297,49.23155334696667
298,66.4862632302
299,49.890211836566664
300,81.97173348759999
301,66.57065638606666
302,39.099819795433326
303,29.271848518233337
304,37.700562161
305,60.9552316811
306,39.9176245266
307,72.65389037503333
308,40.26841957513333
309,35.002792342
310,38.750900225533336
311,22.84374592183333
312,38.406882161
313,56.3988439549
314,30.807974424366666
315,81.3456660897
316,32.79339722006667
317,38.573384736433326
318,30.025049294533332
319,15.161371098866667
320,30.495191418833333
321,48.13078667713333
322,52.8717204721
323,60.989064568566675
324,79.30625460266667
325,33.3592224495
326,78.84415546813334
327,47.04966336216666
328,71.64877503276666
329,47.420229530566665
330,88.19386834513334
331,64.48306680706666
332,39.265515998
333,29.377712790700002
334,38.322491936599995
335,59.04977297803333
336,39.3808708367
337,71.69589882019999
338,40.672832573466664
339,35.4109519631
340,39.61730058876667
341,23.2322564017
342,39.15001573363333
343,53.60805086103333
344,31.5799371196
345,78.10057994926666
346,33.85954201593333
347,41.79598899276667
348,30.0367680519
349,15.192145534066666
350,33.00741298366666
351,47.8306792765
352,57.64241407263333
353,58.58876351166666
354,81.09882067153335
355,35.77420309163333
356,81.46233626286669
357,48.535267160366665
358,73.4336983313
359,48.41431800783334
360,89.8369260717
361,65.59057496276667
362,36.16510425713333
363,29.726354703166663
364,34.806897320699996
365,59.888168651533334
366,37.170290532900005
367,72.08928986210002
368,36.6162556684
369,34.9988384692
370,35.90432669343333
371,23.66821412023333
372,35.0310011129
373,58.418684922266664
374,30.597392432566664
375,77.73625618246666
376,28.192836680033334
377,38.60374583819999
378,30.4501386784
379,17.290719559966668
380,27.511955043833336
381,46.231101851666665
382,65.29131488806667
383,59.41309271226667
384,77.10731019640001
385,30.547768800933337
386,76.64074270460002
387,44.99049319186667
388,73.6299227001
389,44.971748873033334
390,84.9114536942
391,65.7234899329
392,36.58738255033334
393,25.699436241633336
394,36.01148993286666
395,60.7323489933
396,37.0672966443
397,73.30577181209999
398,37.54718926173333
399,32.034362416133334
400,36.49140402686667
401,19.556724832233332
402,37.64316778526667
403,55.357422818833335
404,25.16572348993333
405,78.77648322143334
406,26.6054442953
407,36.614872483233334
408,24.9691704698
409,12.516724832233335
410,27.252531543633335
411,43.45600000003333
412,64.80558389263332
413,60.7325637584
414,73.44365100673333
415,33.18614765103333
416,72.38786577183335
417,46.43157046983333
418,69.31672483223333
419,46.62357046983333
420,82.6577181208
421,66.2196960265
422,38.566845624433334
423,31.131739866433332
424,37.80709223356667
425,59.48594049973334
426,40.84975867383333
427,73.11009392473333
428,39.889613689533334
429,37.13786832703333
430,40.2323596791
431,23.622530096333335
432,38.4147575451
433,54.28758854103333
434,31.453722202233333
435,81.4898172522
436,34.22867077516667
437,40.7710525422
438,30.701948603533328
439,15.1486210498
440,32.045239234166665
441,46.769249141133336
442,60.96519684306667
443,62.58167666683334
444,81.94860950716667
445,30.511188794033334
446,79.97630546006667
447,46.08822418666666
448,78.06786220913334
449,45.94128037343333
450,87.00430220436665
451,67.24438938743333
452,36.4346187511
453,29.1826339987
454,34.91313602563333
455,60.47171700410001
456,36.81858789539999
457,73.1527046338
458,37.576577776166666
459,35.3876929894
460,35.390163629233335
461,22.9925664852
462,35.19932982743333
463,60.276043237866666
464,28.032915196566666
465,79.07203267746667
466,27.75471391803333
467,38.24948132123333
468,27.380246035433334
469,18.213288814566667
470,24.252731123066667
471,47.50859803356667
472,50.06102126550001
473,61.32960795113334
474,71.8385623436
475,31.58998635116667
476,70.6032295843
477,46.60517341873333
478,65.71405503646666
479,45.88846989506667
480,78.13348468956667
481,67.07247869673334
482,38.2533512949
483,30.796277151199998
484,36.78843462823334
485,60.63261194653334
486,38.69789991646667
487,73.15966123643334
488,38.69967372596667
489,36.7878606934
490,37.904329490399995
491,24.03619110276667
492,37.565781871333336
493,55.75325689223333
494,30.283367376766666
495,81.0754246032
496,33.07055225563333
497,43.23790350876667
498,29.378974519633335
499,14.822483500399999
500,32.13243918126667
501,49.15386758563333
502,58.843408312433326
503,59.83688826233333
504,82.08115747703333
505,36.119575188
506,81.62731620716666
507,48.64968149540001
508,73.99204908103333
509,48.42045655806667
510,91.0572378864
511,64.49981401863333
512,35.139005619399995
513,32.410995700433325
514,37.273209959000006
515,59.17469053093333
516,36.059170083
517,69.298470153
518,34.84095126486667
519,37.0050386961
520,37.6843168483
521,26.28276852313333
522,37.7887022498
523,57.5558588141
524,29.513496170366665
525,75.33981801816667
526,27.809704309566666
527,40.28130466956667
528,31.145099570066666
529,19.35168563146667
530,31.843623797600003
531,50.5928287171
532,60.77384709533334
533,63.60540745926667
534,71.27494130583334
535,34.5323291671
536,73.1152148785
537,50.3805331467
538,69.02228657133334
539,50.48784881513334
540,77.6514860514
541,63.875511233333334
542,35.21354865866667
543,30.543505545533332
544,36.71021465543333
545,58.15584112236667
546,36.12999450186667
547,69.18927974216666
548,35.51518179923334
549,36.448941890233336
550,37.104710133666664
551,25.1488209309
552,37.302002009666666
553,55.25544411793333
554,29.563790766866664
555,74.49631851363333
556,28.238930856
557,37.24919366766667
558,31.69829223623334
559,18.442806711533333
560,32.329553436366666
561,48.997941037066674
562,55.263231623866666
563,61.2184828894
564,73.25657863306667
565,36.4839890037
566,73.7555711442
567,48.43361380226667
568,69.36993004073332
569,48.75836572186666
570,79.57941643756668
571,66.14547599246667
572,36.3879564796
573,30.183771101233333
574,35.94230375353333
575,59.2021437167
576,37.802049497233334
577,72.9965754597
578,37.9188877138
579,37.0196154789
580,37.1114233706
581,23.510550927366666
582,37.02342240916667
583,59.11296902616667
584,26.295053447100003
585,78.85667828383333
586,29.719818170899998
587,37.8280379682
588,26.124399463200003
589,17.137799887833335
590,30.080855121566668
591,49.57639115493333
592,53.014683555666664
593,63.6241974282
594,72.8945812843
595,32.352840227533335
596,72.80994386089999
597,48.93468397226667
598,66.04534712173334
599,48.93297569203333
600,79.92715271403334
601,63.84690364230001
602,36.09084005613333
603,31.219349538333333
604,36.5657555179
605,57.37879982413333
606,36.9656301991
607,69.45339558513334
608,36.247267192866666
609,37.65686934796667
610,38.05340219556667
611,25.350879746533334
612,36.80630265266666
613,53.110524436633334
614,29.135675162800002
615,77.48415278213334
616,28.742929358166666
617,39.44876192866666
618,29.975527746033332
619,16.334546936633334
620,28.642476740000003
621,46.50454787176667
622,57.94976127963333
623,63.21670068183332
624,70.66385199140001
625,32.943291278433335
626,71.79221472686666
627,47.16207809393333
628,69.43399077389999
629,47.41683462096666
630,78.35469218153334
631,65.98765350463334
632,38.72018026533333
633,30.0351203268
634,37.3472334109
635,60.326372617333334
636,38.805341552966674
637,73.62487262013333
638,40.0914069809
639,36.47463232253333
640,37.518041138866664
641,23.606976861533337
642,38.547320681533336
643,56.2071644236
644,27.218098572333332
645,79.11840502233332
646,30.0504731704
647,40.16524293796667
648,27.392485837733332
649,17.00434115846667
650,29.359189519433333
651,44.54139162093333
652,62.91957522959999
653,61.10554633036667
654,73.21274738456667
655,34.93513488746667
656,71.15552172756668
657,47.28813928116667
658,69.86789301846666
659,47.4630507208
660,80.93974914353333
661,65.29844237603334
662,37.4861943405
663,29.614287195000003
664,37.67314927583333
665,59.69665285053333
666,38.85194784793333
667,71.53542172706666
668,38.767210887366666
669,35.2638013803
670,38.93513392773333
671,22.9643126423
672,38.59877970633334
673,52.19454183643334
674,28.1284780032
675,79.77103790753334
676,31.18892217366667
677,38.293672642733334
678,27.60996482093333
679,14.419447092466667
680,32.225208082466665
681,44.183195435166674
682,52.88014030006667
683,63.94369702303334
684,77.92598361586667
